node_id,name,food_group,primary_category,is_vegetarian,is_vegan,cuisine_region,nova_level,is_gluten_free,is_crustacean_free,is_egg_free,is_fish_free,is_peanut_free,is_soy_free,is_lactose_free,is_nut_free,is_celery_free,is_mustard_free,is_sesame_free,is_sulfite_free,is_lupin_free,is_mollusc_free
1393,sago,Grain,Grain,True,True,Southeast_Asian,2.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1394,sake,Beverage,Beverage,True,True,Japanese,3.0,True,True,True,True,True,True,True,True,True,True,True,False,True,True
1395,salad_cream,Pantry,Pantry,True,True,Western_Atlantic,4.0,True,True,False,True,True,True,True,True,True,False,True,True,True,True
1396,salad_dressing,Pantry,Pantry,True,True,universal,4.0,False,True,False,False,True,False,False,True,True,False,True,False,True,True
1397,salad_greens,Vegetable,Vegetable,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1398,salam_leaf,Pantry,Pantry,True,True,Southeast_Asian,,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1399,salami,Meat,Meat,False,False,universal,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1400,salep,Pantry,Pantry,True,True,Mediterranean,,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1401,salmon,Fish,Fish,False,False,universal,1.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True
1402,salmon_roe,Fish,Fish,False,False,Japanese;Eastern_European,1.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True
1403,salsa,Pantry,Pantry,True,True,Latin_American,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1404,salsa_verde,Pantry,Pantry,True,True,Latin_American;Mediterranean,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1405,salsify,Vegetable,Vegetable,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1406,salt,Pantry,Pantry,True,True,universal,2.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1407,salt_cod,Fish,Fish,False,False,Mediterranean,3.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True
1408,salt_pork,Meat,Meat,False,False,universal,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1409,salted_duck_egg,Dairy,Dairy,True,False,East_Asian;Southeast_Asian,3.0,True,True,False,True,True,True,True,True,True,True,True,True,True,True
1410,sambal,Pantry,Pantry,True,True,Southeast_Asian,3.0,True,False,True,False,True,True,True,True,True,True,True,True,True,True
1411,sambal_oelek,Pantry,Pantry,True,True,Southeast_Asian,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1412,sambar_powder,Spice,Spice,True,True,South_Asian,2.0,True,True,True,True,True,True,True,True,True,False,True,True,True,True
1413,sambuca,Beverage,Beverage,True,True,Mediterranean,4.0,True,True,True,True,True,True,True,True,True,True,True,False,True,True
1414,sand_ginger,Spice,Spice,True,True,East_Asian;Southeast_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1415,sand_worm,Seafood,Seafood,False,False,Southeast_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1416,sangria,Beverage,Beverage,True,True,Mediterranean,4.0,True,True,True,True,True,True,True,True,True,True,True,False,True,True
1417,sansho_pepper,Spice,Spice,True,True,Japanese,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1418,sanzi,Grain,Grain,True,True,East_Asian,4.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1419,sardine,Fish,Fish,False,False,universal,1.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True
1420,saskatoon_berry,Fruit,Fruit,True,True,Western_Atlantic,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1421,sau_fruit,Pantry,Pantry,True,True,Southeast_Asian,,True,True,True,True,True,True,True,True,True,True,True,False,True,True
1422,sauerkraut,Vegetable,Vegetable,True,True,Eastern_European;Western_Atlantic,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1423,sausage,Meat,Meat,False,False,universal,3.0,False,True,True,True,True,False,False,True,False,False,True,False,True,True
1424,sauternes,Beverage,Beverage,True,True,Mediterranean,4.0,True,True,True,True,True,True,True,True,True,True,True,False,True,True
1425,savory,Herb,Herb,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1426,sazon,Spice,Spice,True,True,Latin_American,4.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1427,scad,Pantry,Pantry,True,True,universal,,True,True,True,False,True,True,True,True,True,True,True,True,True,True
1428,scallion,Vegetable,Vegetable,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1429,scallion_oil,Fat/Oil,Fat/Oil,True,True,East_Asian,2.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1430,scallop,Seafood,Seafood,False,False,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,False
1431,scamorza,Pantry,Pantry,True,True,Mediterranean,,True,True,True,True,True,True,False,True,True,True,True,True,True,True
1432,schisandra_berry,Fruit,Fruit,True,True,East_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1433,schnapps,Beverage,Beverage,True,True,Western_Atlantic,4.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1434,scotch_bonnet_pepper,Vegetable,Vegetable,True,True,Latin_American,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1435,sea_bass,Fish,Fish,False,False,universal,1.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True
1436,sea_bream,Fish,Fish,False,False,universal,1.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True
1437,sea_buckthorn,Fruit,Fruit,True,True,Eastern_European,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1438,sea_coconut,Fruit,Fruit,True,True,Southeast_Asian;East_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1439,sea_cucumber,Seafood,Seafood,False,False,East_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1440,sea_grape,Pantry,Pantry,True,True,universal,,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1441,sea_hare,Seafood,Seafood,False,False,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,False
1442,sea_lettuce,Seafood,Seafood,False,False,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1443,sea_moss,Seafood,Seafood,False,False,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1444,sea_snail,Seafood,Seafood,False,False,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,False
1445,sea_urchin,Seafood,Seafood,False,False,Japanese,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1446,seafood,Seafood,Seafood,False,False,universal,1.0,True,False,True,False,True,True,True,True,True,True,True,False,True,False
1447,seafood_sauce,Pantry,Pantry,True,True,universal,,True,False,True,False,True,True,True,True,True,True,True,True,True,False
1448,seafood_seasoning,Spice,Spice,True,True,Western_Atlantic,4.0,True,True,True,True,True,True,True,True,False,False,True,True,True,True
1449,seafood_stock,Pantry,Pantry,True,True,universal,2.0,True,False,True,False,True,True,True,True,True,True,True,True,True,False
1450,seasoning_sauce,Pantry,Pantry,True,True,Southeast_Asian;East_Asian,4.0,False,True,True,False,True,False,True,True,True,True,True,False,True,True
1451,seaweed,Seafood,Seafood,False,False,Japanese;East_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1452,semolina,Grain,Grain,True,True,universal,2.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1453,senbei,Grain,Grain,True,True,Japanese,3.0,False,True,True,True,True,False,True,True,True,True,False,True,True,True
1454,serrano_ham,Meat,Meat,False,False,Mediterranean,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1455,serrano_pepper,Vegetable,Vegetable,True,True,Latin_American,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1456,sesame_oil,Fat/Oil,Fat/Oil,True,True,universal,2.0,True,True,True,True,True,True,True,True,True,True,False,True,True,True
1457,sesame_paste,Nut/Seed,Nut/Seed,True,True,East_Asian;Mediterranean,2.0,True,True,True,True,True,True,True,True,True,True,False,True,True,True
1458,sesame_seed,Nut/Seed,Nut/Seed,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,False,True,True,True
1459,sev,Pantry,Pantry,True,True,South_Asian,4.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1460,shacha_sauce,Pantry,Pantry,True,True,East_Asian,4.0,True,False,True,False,True,False,True,True,True,True,True,True,True,True
1461,shallot,Vegetable,Vegetable,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1462,shaobing,Grain,Grain,True,True,East_Asian,3.0,False,True,True,True,True,True,True,True,True,True,False,True,True,True
1463,shaoxing_wine,Beverage,Beverage,True,True,East_Asian,3.0,False,True,True,True,True,True,True,True,True,True,True,False,True,True
1464,shark,Fish,Fish,False,False,universal,1.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True
1465,shark_fin,Fish,Fish,False,False,East_Asian,3.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True
1466,shellfish,Seafood,Seafood,False,False,universal,1.0,True,False,True,True,True,True,True,True,True,True,True,True,True,False
1467,shepherds_purse,Vegetable,Vegetable,True,True,East_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1468,sherbet,Sweet,Sweet,True,True,universal,4.0,True,True,True,True,True,True,False,True,True,True,True,True,True,True
1469,sherry,Beverage,Beverage,True,True,Mediterranean,3.0,True,True,True,True,True,True,True,True,True,True,True,False,True,True
1470,sherry_vinegar,Pantry,Pantry,True,True,Mediterranean,3.0,True,True,True,True,True,True,True,True,True,True,True,False,True,True
1471,shichimi_togarashi,Spice,Spice,True,True,Japanese,3.0,True,True,True,True,True,True,True,True,True,True,False,True,True,True
1472,shiitake_mushroom,Vegetable,Vegetable,True,True,East_Asian;Japanese,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1473,shio_koji,Pantry,Pantry,True,True,Japanese,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1474,shirasu,Fish,Fish,False,False,Japanese,1.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True
1475,shirataki_noodle,Pantry,Pantry,True,True,Japanese,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1476,shochu,Beverage,Beverage,True,True,Japanese,4.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1477,shortcake,Grain,Grain,True,True,universal,4.0,False,True,False,True,True,True,False,True,True,True,True,True,True,True
1478,shortening,Fat/Oil,Fat/Oil,True,True,universal,4.0,True,True,True,True,True,False,True,True,True,True,True,True,True,True
1479,shrimp,Seafood,Seafood,False,False,universal,1.0,True,False,True,True,True,True,True,True,True,True,True,True,True,True
1480,shrimp_mushroom,Vegetable,Vegetable,True,True,universal,1.0,True,False,True,True,True,True,True,True,True,True,True,True,True,True
1481,shrimp_paste,Seafood,Seafood,False,False,Southeast_Asian;East_Asian,3.0,True,False,True,True,True,True,True,True,True,True,True,True,True,True
1482,sichuan_peppercorn,Spice,Spice,True,True,East_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1483,silkworm_pupa,Pantry,Pantry,True,True,East_Asian,,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1484,simit,Pantry,Pantry,True,True,Mediterranean,,False,True,True,True,True,True,True,True,True,True,False,True,True,True
1485,skate,Fish,Fish,False,False,universal,1.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True
1486,smelt,Fish,Fish,False,False,universal,1.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True
1487,smoked_cheese,Dairy,Dairy,True,False,universal,3.0,True,True,True,True,True,True,False,True,True,True,True,True,True,True
1488,smoked_meat,Meat,Meat,False,False,universal,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1489,smoked_paprika,Spice,Spice,True,True,Mediterranean,2.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1490,smoked_salmon,Fish,Fish,False,False,universal,3.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True
1491,smoked_salt,Pantry,Pantry,True,True,universal,2.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1492,snail,Meat,Meat,False,False,Mediterranean,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,False
1493,snail_rice_noodle,Pantry,Pantry,True,True,East_Asian,,True,True,True,True,True,True,True,True,True,True,True,True,True,False
1494,snake,Pantry,Pantry,True,True,East_Asian;Southeast_Asian,,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1495,snake_gourd,Vegetable,Vegetable,True,True,South_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1496,snakehead_fish,Fish,Fish,False,False,Southeast_Asian;East_Asian,1.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True
1497,snow_fungus,Vegetable,Vegetable,True,True,East_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1498,snow_pea,Vegetable,Vegetable,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1499,snow_vegetable,Vegetable,Vegetable,True,True,East_Asian,1.0,True,True,True,True,True,True,True,True,True,False,True,True,True,True
1500,sobrasada,Pantry,Pantry,True,True,Mediterranean,,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1501,sofrito,Pantry,Pantry,True,True,Latin_American;Mediterranean,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1502,soju,Beverage,Beverage,True,True,East_Asian,4.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1503,sole,Fish,Fish,False,False,universal,1.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True
1504,somen_noodle,Grain,Grain,True,True,Japanese,2.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1505,soppressata,Meat,Meat,False,False,Mediterranean,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1506,sorghum,Grain,Grain,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1507,sorghum_syrup,Sweet,Sweet,True,True,Western_Atlantic,2.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1508,sorrel,Herb,Herb,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1509,sour_bamboo_shoot,Vegetable,Vegetable,True,True,East_Asian;Southeast_Asian,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1510,sour_broth,Pantry,Pantry,True,True,East_Asian,,False,False,True,False,True,False,True,True,False,True,True,False,True,False
1511,sour_cream,Dairy,Dairy,True,False,universal,3.0,True,True,True,True,True,True,False,True,True,True,True,True,True,True
1512,sour_mix,Beverage,Beverage,True,True,universal,4.0,True,True,True,True,True,True,True,True,True,True,True,False,True,True
1513,soursop,Fruit,Fruit,True,True,Latin_American;Southeast_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1514,southern_comfort,Beverage,Beverage,True,True,Western_Atlantic,4.0,False,True,True,True,True,True,True,True,True,True,True,False,True,True
1515,soy_milk,Beverage,Beverage,True,True,universal,4.0,True,True,True,True,True,False,True,True,True,True,True,True,True,True
1516,soy_protein_isolate,Legume,Legume,True,True,universal,4.0,True,True,True,True,True,False,True,True,True,True,True,True,True,True
1517,soy_sauce,Pantry,Pantry,True,True,universal,3.0,False,True,True,True,True,False,True,True,True,True,True,True,True,True
1518,soy_yogurt,Legume,Legume,True,True,universal,4.0,True,True,True,True,True,False,True,True,True,True,True,True,True,True
1519,soybean,Legume,Legume,True,True,universal,1.0,True,True,True,True,True,False,True,True,True,True,True,True,True,True
1520,soybean_oil,Fat/Oil,Fat/Oil,True,True,universal,2.0,True,True,True,True,True,False,True,True,True,True,True,True,True,True
1521,soybean_paste,Legume,Legume,True,True,East_Asian,3.0,True,True,True,True,True,False,True,True,True,True,True,True,True,True
1522,soybean_sprout,Pantry,Pantry,True,True,East_Asian,,True,True,True,True,True,False,True,True,True,True,True,True,True,True
1523,spaetzle,Grain,Grain,True,True,Western_Atlantic,3.0,False,True,False,True,True,True,False,True,True,True,True,True,True,True
1524,sparkling_water,Beverage,Beverage,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1525,sparkling_wine,Beverage,Beverage,True,True,universal,3.0,True,True,True,True,True,True,True,True,True,True,True,False,True,True
1526,speck,Meat,Meat,False,False,Mediterranean,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1527,speculoos_cookie,Pantry,Pantry,True,True,Western_Atlantic,,False,True,True,True,True,True,False,True,True,True,True,True,True,True
1528,spelt,Grain,Grain,True,True,universal,1.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1529,spice_mix,Spice,Spice,True,True,universal,2.0,True,True,True,True,True,True,True,True,False,False,False,False,True,True
1530,spinach,Vegetable,Vegetable,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1531,spirulina,Vegetable,Vegetable,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1532,sponge_cake,Grain,Grain,True,True,universal,4.0,False,True,False,True,True,True,True,True,True,True,True,True,True,True
1533,sprat,Fish,Fish,False,False,Eastern_European;Western_Atlantic,1.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True
1534,spring_roll,Pantry,Pantry,True,True,East_Asian;Southeast_Asian,4.0,False,False,False,True,True,False,True,True,False,True,False,True,True,True
1535,spring_roll_wrapper,Grain,Grain,True,True,East_Asian;Southeast_Asian,3.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1536,sprinkles,Sweet,Sweet,True,True,universal,4.0,False,True,True,True,False,False,False,False,True,True,True,False,True,True
1537,squash,Vegetable,Vegetable,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1538,squash_blossom,Vegetable,Vegetable,True,True,Latin_American;Mediterranean,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1539,squid,Seafood,Seafood,False,False,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,False
1540,squid_ink,Seafood,Seafood,False,False,Mediterranean,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,False
1541,squirrel,Meat,Meat,False,False,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1542,sriracha,Pantry,Pantry,True,True,Southeast_Asian,4.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1543,ssamjang,Pantry,Pantry,True,True,East_Asian,,False,True,True,True,True,False,True,True,True,True,False,True,True,True
1544,star_anise,Spice,Spice,True,True,East_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1545,starch,Pantry,Pantry,True,True,universal,2.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1546,starfruit,Fruit,Fruit,True,True,Southeast_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1547,steak_sauce,Pantry,Pantry,True,True,Western_Atlantic,4.0,False,True,True,False,True,False,True,True,True,False,True,False,True,True
1548,steamed_bun,Grain,Grain,True,True,East_Asian,3.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1549,stevia,Sweet,Sweet,True,True,universal,2.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1550,stilton_cheese,Dairy,Dairy,True,False,Western_Atlantic,3.0,True,True,True,True,True,True,False,True,True,True,True,True,True,True
1551,stinky_mandarin_fish,Fish,Fish,False,False,East_Asian,3.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True
1552,stinky_tofu,Legume,Legume,True,True,East_Asian,3.0,True,True,True,True,True,False,True,True,True,True,True,True,True,True
1553,stir_fry_sauce,Pantry,Pantry,True,True,East_Asian,4.0,False,True,True,True,True,False,True,True,True,True,False,True,True,True
1554,stout,Beverage,Beverage,True,True,Western_Atlantic,4.0,False,True,True,True,True,True,True,True,True,True,True,False,True,True
1555,stracchino_cheese,Dairy,Dairy,True,False,Mediterranean,3.0,True,True,True,True,True,True,False,True,True,True,True,True,True,True
1556,straw_mushroom,Vegetable,Vegetable,True,True,East_Asian;Southeast_Asian,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1557,strawberry,Fruit,Fruit,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1558,strega_liqueur,Beverage,Beverage,True,True,Mediterranean,4.0,True,True,True,True,True,True,True,True,True,True,True,False,True,True
1559,sturgeon,Fish,Fish,False,False,Eastern_European,1.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True
1560,sucuk,Meat,Meat,False,False,Mediterranean,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1561,suet,Fat/Oil,Fat/Oil,True,True,Western_Atlantic,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1562,sugar,Sweet,Sweet,True,True,universal,2.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1563,sugar_snap_pea,Vegetable,Vegetable,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1564,sugarcane,Sweet,Sweet,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1565,sukiyaki_sauce,Pantry,Pantry,True,True,Japanese,4.0,False,True,True,True,True,False,True,True,True,True,True,True,True,True
1566,sulguni_cheese,Dairy,Dairy,True,False,Eastern_European,3.0,True,True,True,True,True,True,False,True,True,True,True,True,True,True
1567,sumac,Spice,Spice,True,True,Mediterranean,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1568,summer_sausage,Meat,Meat,False,False,Western_Atlantic,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1569,sun_dried_tomato,Vegetable,Vegetable,True,True,Mediterranean,1.0,True,True,True,True,True,True,True,True,True,True,True,False,True,True
1570,sunfish,Fish,Fish,False,False,universal,1.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True
1571,sunflower_oil,Fat/Oil,Fat/Oil,True,True,universal,2.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1572,sunflower_seed,Nut/Seed,Nut/Seed,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1573,superior_stock,Pantry,Pantry,True,True,East_Asian,2.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1574,sushi_vinegar,Pantry,Pantry,True,True,Japanese,3.0,True,True,True,True,True,True,True,True,True,True,True,False,True,True
1575,sushki,Grain,Grain,True,True,Eastern_European,4.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1576,sweet_and_sour_sauce,Pantry,Pantry,True,True,East_Asian,4.0,False,True,True,True,True,False,True,True,True,True,True,True,True,True
1577,sweet_bean_sauce,Pantry,Pantry,True,True,East_Asian,,False,True,True,True,True,False,True,True,True,True,True,True,True,True
1578,sweet_chili_sauce,Pantry,Pantry,True,True,Southeast_Asian,4.0,False,True,True,False,True,False,True,True,True,True,True,True,True,True
1579,sweet_potato,Vegetable,Vegetable,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1580,sweet_potato_leaf,Pantry,Pantry,True,True,East_Asian;Southeast_Asian,,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1581,sweet_potato_starch,Grain,Grain,True,True,East_Asian,2.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1582,sweet_preserved_mustard_green,Pantry,Pantry,True,True,East_Asian,,True,True,True,True,True,True,True,True,True,False,True,True,True,True
1583,sweet_roll,Sweet,Sweet,True,True,universal,4.0,False,True,False,True,True,False,False,False,True,True,True,True,True,True
1584,sweet_soy_sauce,Pantry,Pantry,True,True,Southeast_Asian,4.0,False,True,True,True,True,False,True,True,True,True,True,True,True,True
1585,sweet_vermouth,Beverage,Beverage,True,True,universal,4.0,True,True,True,True,True,True,True,True,True,True,True,False,True,True
1586,sweetbread,Meat,Meat,False,False,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1587,swiss_chard,Vegetable,Vegetable,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1588,swiss_cheese,Dairy,Dairy,True,False,universal,3.0,True,True,True,True,True,True,False,True,True,True,True,True,True,True
1589,swiss_roll,Sweet,Sweet,True,True,universal,4.0,False,True,False,True,True,True,False,True,True,True,True,True,True,True
1590,sword_bean,Legume,Legume,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1591,swordfish,Fish,Fish,False,False,universal,1.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True
1592,syrup,Sweet,Sweet,True,True,universal,4.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1593,ta_cai,Vegetable,Vegetable,True,True,East_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1594,tabasco_pepper,Spice,Spice,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1595,taco_sauce,Pantry,Pantry,True,True,Latin_American,4.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1596,taco_seasoning,Spice,Spice,True,True,Latin_American,4.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1597,taco_shell,Grain,Grain,True,True,Latin_American,3.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1598,tahini,Nut/Seed,Nut/Seed,True,True,Mediterranean,2.0,True,True,True,True,True,True,True,True,True,True,False,True,True,True
1599,tajin,Spice,Spice,True,True,Latin_American,4.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1600,taleggio_cheese,Dairy,Dairy,True,False,Mediterranean,3.0,True,True,True,True,True,True,False,True,True,True,True,True,True,True
1601,tallow,Pantry,Pantry,True,True,universal,,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1602,tamale,Grain,Grain,True,True,Latin_American,3.0,True,True,True,True,True,True,False,True,True,True,True,True,True,True
1603,tamari,Pantry,Pantry,True,True,Japanese,3.0,True,True,True,True,True,False,True,True,True,True,True,True,True,True
1604,tamarillo,Fruit,Fruit,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1605,tamarind,Fruit,Fruit,True,True,South_Asian;Southeast_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1606,tandoori_masala,Spice,Spice,True,True,South_Asian,2.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1607,tangelo,Fruit,Fruit,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1608,tangerine,Fruit,Fruit,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1609,tapenade,Pantry,Pantry,True,True,Mediterranean,3.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True
1610,tapioca,Grain,Grain,True,True,universal,2.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1611,tapioca_pearl,Pantry,Pantry,True,True,Southeast_Asian,2.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1612,tarako,Fish,Fish,False,False,Japanese,1.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True
1613,tarhana,Pantry,Pantry,True,True,Mediterranean;Eastern_European,,False,True,True,True,True,True,False,True,True,True,True,True,True,True
1614,taro,Vegetable,Vegetable,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1615,taro_stem,Vegetable,Vegetable,True,True,South_Asian;Southeast_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1616,tarragon,Herb,Herb,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1617,tartar_sauce,Pantry,Pantry,True,True,universal,4.0,True,True,False,True,True,False,True,True,True,False,True,True,True,True
1618,tasso,Meat,Meat,False,False,Western_Atlantic,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
